tender_id,department,estimated_cost,participating_bidders,bid_amounts,winning_bidder,winning_bid,tender_date,location,winning_bidder_normalized,bidders_normalized,bid_deviation,bid_deviation_zscore,bid_above_estimate,win_margin,bid_variance,bid_coefficient_variation,complementary_bid_score,dept_hhi,temporal_anomaly_score,bidder_set_repetition,iso_forest_score,lof_score,statistical_score,anomaly_score,is_anomaly,bid_gap_anomaly,price_anomaly_score
T00122,Housing,1461353,"Best Projects Corp,Best Projects Inc,Tech Projects LTD","1787944,1985161,1283414",Tech Projects LTD,1283414.9486184756,2026-01-31 15:29:58.932842,South,tech projects,"['best projects', 'best projects', 'tech projects']",-0.12176253881267868,0.1069037660600242,0,146135.30000000002,87321546444.22223,0.17531953917521356,0.11297019034634218,0.06461538461538462,1.0,0.5,0.3890419476320084,0.14080082350270556,0.10797477273607682,0.2318907604627695,False,0.4382183262893693,0.040458539755239005
T00123,Transport,1028083,"Crown Solutions Corp,Prime Projects Inc,Crown Engineering Inc","954689,870214,895644",Prime Projects Inc,870214.1968310184,2025-03-30 15:29:58.932842,Northeast,prime projects,"['crown solutions', 'prime projects', 'crown engineering']",-0.15355647663562336,-0.1174650581640123,0,102808.3,1252113616.6666667,0.039019966375779924,0.017517590928894926,0.07317073170731707,0.7612717281275443,0.5,0.4256493519533703,0.12289770171555686,0.031897525564226314,0.2212483177728496,False,0.6142620638503073,0.01979621070016882
T00124,Energy,1050520,"Best Projects PVT LTD,Global Solutions Corp,Global Projects Ltd,Crown Constructions Ltd","1050520,1050520,1050520,1050520,1050520",Crown Constructions Ltd,779897.0678861255,2024-10-27 15:29:58.932842,Northeast,crown constructions,"['best projects', 'global solutions', 'global projects', 'crown constructions']",-0.25760854825598223,-0.8517572712753765,0,105052.0,0.0,0.0,0.0,0.05463728191000919,0.6787246449815806,0.5,0.4166918969336398,0.3736391928243152,0.09463969680837515,0.32111040046406,False,1.0,0.28227728127250173
T00125,Education,518827,"Elite Services Inc,Best Services Inc,Global Projects PVT LTD,Elite Services Ltd,Prime Projects Inc,Elite Infrastructure Corp","528245,699661,541474,547239,478805,577769",Prime Projects Inc,478805.5393240113,2025-06-23 15:29:58.932842,Northeast,prime projects,"['elite services', 'best services', 'global projects', 'elite services', 'prime projects', 'elite infrastructure']",-0.0771383537787908,0.42181524332861614,0,51882.700000000004,4649831153.472222,0.12129102087704095,0.06683200966911132,0.04711111111111112,0.7612717281275443,0.5,0.2592064946024084,0.0765473930346146,0.10957603721856364,0.1578681947077194,False,0.10951829372022004,0.1762872395611777
T00126,Energy,537290,"Best Projects PVT LTD,Elite Infrastructure Corp,Crown Engineering Ltd,Crown Services Corp","556488,583031,517631,495518",Crown Services Corp,495518.5655206713,2025-12-18 15:29:58.932842,Northeast,crown services,"['best projects', 'elite infrastructure', 'crown engineering', 'crown services']",-0.07774467136802972,0.41753647907608893,0,53729.0,1147275508.5,0.0629385593312045,0.01296050331988269,0.05463728191000919,0.6706283175492351,0.5,0.27017589657924457,0.12484907381295574,0.07169262966992783,0.1696906918837143,False,0.7547590363511201,0.1968486609394396
T00127,PWD,290084,"Global Constructions LTD,Elite Services Ltd,Tech Infrastructure LTD,United Constructions Inc,Prime Engineering Inc","300395,263523,297594,312183,261127",Prime Engineering Inc,261127.6736390476,2025-07-11 15:29:58.932842,South,prime engineering,"['global constructions', 'elite services', 'tech infrastructure', 'united constructions', 'prime engineering']",-0.0998204877240813,0.261748133914939,0,29008.4,429283534.24,0.07220114630143996,0.046983517729555495,0.05197378448407254,0.6760870402302376,0.5,0.20951180965104807,0.041987158401798,0.06881134733421394,0.11570306613460202,False,0.0,0.04439704678837946
T00128,Energy,410776,"Global Constructions LTD,Royal Services Inc","273417,292320",Global Constructions LTD,273417.5204004588,2026-01-07 15:29:58.932842,East,global constructions,"['global constructions', 'royal services']",-0.3343877918854588,-1.3935859907592656,0,41077.600000000006,89330852.25,0.03341305235471606,0.0,0.05463728191000919,1.0,0.6666666666666667,1.0,0.5866871341425371,0.1659805719803793,0.6468356399449828,False,1.0,0.42126039638540924
T00129,Transport,271746,"Tech Infrastructure LTD,Crown Projects Corp,Crown Solutions LTD,Elite Services Ltd,Prime Solutions Ltd","212489,262255,309387,331069,340099",Tech Infrastructure LTD,212489.7880200732,2024-04-23 15:29:58.932842,Northeast,tech infrastructure,"['tech infrastructure', 'crown projects', 'crown solutions', 'elite services', 'prime solutions']",-0.21805734759638337,-0.5726456859769047,0,27174.600000000002,2268910519.3599997,0.16365393707625042,0.07345738299406132,0.07317073170731707,0.6408477644810241,0.5,0.4896054596452092,0.06748110864091325,0.14266440513198222,0.2551266731653989,False,0.3518476069438178,0.190708386056904
T00130,Transport,3570367,"Global Solutions PVT LTD,Global Projects Ltd,Royal Services Inc,Global Engineering Corp,Prime Solutions Ltd,Prime Constructions LTD,Elite Infrastructure PVT LTD","3415028,2838502,3489471,4052451,2793279,4976345,4272700",Prime Solutions Ltd,2793279.7287147143,2024-09-14 15:29:58.932842,East,prime solutions,"['global solutions', 'global projects', 'royal services', 'global engineering', 'prime solutions', 'prime constructions', 'elite infrastructure']",-0.21764912998727742,-0.5697649070846295,0,357036.7,538651959267.2653,0.1988369226906495,0.06793503285476325,0.07317073170731707,0.5420496496745608,0.5,0.8282787327598207,0.2352969771237637,0.15223119708009641,0.4517232343672697,False,0.27618223791908647,0.16793539140112357
T00131,PWD,366778,"Global Projects PVT LTD,United Projects PVT LTD,Prime Projects Inc,Best Services Ltd,Global Engineering Corp,Best Projects Inc,Tech Infrastructure LTD,Global Infrastructure Inc","372262,350330,443570,342462,405798,364662,387102,350284",Best Services Ltd,342462.30550753645,2025-12-25 15:29:58.932842,East,best services,"['global projects', 'united projects', 'prime projects', 'best services', 'global engineering', 'best projects', 'tech infrastructure', 'global infrastructure']",-0.0662954007395851,0.4983336235956662,0,36677.8,1019436797.9375,0.08467810482468521,0.02602988643154652,0.05197378448407254,1.0,0.5,0.026030744908633944,0.08167715767873612,0.09227306637381794,0.0620675697444657,False,0.2888844204294081,0.16075574796439385
T00132,Health,1445457,"Royal Infrastructure LTD,Best Services Ltd,United Solutions PVT LTD","1670183,1196680,1541991",Best Services Ltd,1196680.8654389104,2025-05-03 15:29:58.932842,South,best services,"['royal infrastructure', 'best services', 'united solutions']",-0.17210898322197724,-0.2483895165425178,0,144545.7,39986440732.666664,0.13606671867006606,0.08661473198031212,0.05903319224771664,1.0,0.5,0.12521076963543204,0.03876158372635872,0.10182598538818359,0.08910735850544427,False,0.44732827348516724,0.10026110302705828
T00133,Education,3256508,"Global Solutions Corp,Global Services Inc,Tech Infrastructure LTD","3592816,3510122,2798757",Royal Services Inc,2798757.4539656467,2025-07-30 15:29:58.932842,Northwest,royal services,"['global solutions', 'global services', 'tech infrastructure']",-0.14056484615863168,-0.025783528461448164,0,325650.80000000005,127045350704.66667,0.10799187912306296,0.10124685013693532,0.04711111111111112,1.0,0.5,0.4144665902900047,0.0335473053802644,0.07261107958238255,0.19568096289469006,False,0.1696517042829243,0.04291008455981549
T00134,Housing,65183,"Best Services Inc,Crown Engineering Inc,Crown Projects Corp,Royal Services Inc,Global Solutions PVT LTD","65413,66108,65468,65658,65075",Global Solutions PVT LTD,76048.07084730967,2025-02-13 15:29:58.932842,North,global solutions,"['best services', 'crown engineering', 'crown projects', 'royal services', 'global solutions']",0.166685651892513,2.142473620869547,1,6518.3,114797.84,0.005169294392621485,0.002268322399575408,0.06461538461538462,0.8638926096359366,0.5,0.5014386781826143,0.2744239552901985,0.24053183013845977,0.3567568131592302,False,0.4231344852472593,0.699560337438931
T00135,Energy,311207,"Global Infrastructure PVT LTD,Best Services Ltd,Best Projects Inc,Global Services Ltd,Crown Constructions Ltd,Global Solutions Corp,Royal Infrastructure LTD,Tech Services LTD","304515,310957,312452,308613,313634,315689,314690,305476",Global Infrastructure PVT LTD,304515.64844173106,2026-01-23 15:29:58.932842,Northwest,global infrastructure,"['global infrastructure', 'best services', 'best projects', 'global services', 'crown constructions', 'global solutions', 'royal infrastructure', 'tech services']",-0.02150128871866296,0.8144442702938876,0,31120.7,15303926.9375,0.012588841408778305,0.0025288277848612237,0.05463728191000919,0.8050239874851736,0.5,0.0036969933675886396,0.008394920512536102,0.09553303087497846,0.028300277245167704,False,0.5078299834775862,0.3026280411775271
T00136,Education,117230,"Royal Services Inc,Global Solutions Corp,Prime Projects Inc,Crown Services Corp,Prime Solutions Ltd,Best Services Ltd,Prime Constructions LTD","116116,117145,92987,158351,139715,112162,117862",Prime Projects Inc,92987.48174913767,2025-06-12 15:29:58.932842,Northeast,prime projects,"['royal services', 'global solutions', 'prime projects', 'crown services', 'prime solutions', 'best services', 'prime constructions']",-0.20679449160506974,-0.4931640637177077,0,11723.0,378436577.63265306,0.1593913942058415,0.0753402191134744,0.04711111111111112,0.7612717281275443,0.5,0.17224453805204373,0.0,0.13303987818618393,0.10215778476736348,False,0.13883474134415297,0.19779973727237526
T00137,Health,683469,"Tech Projects LTD,Global Infrastructure PVT LTD","663050,670707",Tech Projects LTD,663050.6276093215,2026-01-24 15:29:58.932842,West,tech projects,"['tech projects', 'global infrastructure']",-0.02987461375816387,0.7553539775336526,0,68346.90000000001,14657412.25,0.005740925820820434,0.0,0.05903319224771664,1.0,0.5,0.02473237752255651,1.0,0.08584186166623488,0.3813534164255813,False,1.0,0.2643720352184289
T00138,Transport,23382,"Best Services Inc,Prime Solutions Ltd,Best Projects PVT LTD,Elite Infrastructure Corp,Elite Solutions PVT LTD,United Projects Corp,Tech Services LTD","22899,23038,23445,23559,23663,23101,23071",Best Services Inc,22899.972008829143,2025-02-02 15:29:58.932842,South,best services,"['best services', 'prime solutions', 'best projects', 'elite infrastructure', 'elite solutions', 'united projects', 'tech services']",-0.02061534475968081,0.8206963490867749,0,2338.2000000000003,75195.0612244898,0.01179240337987863,0.004526419029819651,0.07317073170731707,1.0,0.5,0.33953546908955495,0.18056427415419748,0.09662809070176331,0.22316870626523194,False,0.17176211205730818,0.22595304429137264
T00139,PWD,755873,"Crown Solutions Corp,Tech Services LTD,Prime Constructions LTD,Global Constructions Inc","781776,789496,792143,794697",Royal Services Inc,781776.6007164281,2024-07-25 15:29:58.932842,North,royal services,"['crown solutions', 'tech services', 'prime constructions', 'global constructions']",0.03426977907191834,1.2080189503343484,1,75587.3,23412828.5,0.006128573591168488,0.0030884049408939993,0.05197378448407254,1.0,0.5,0.11248962651891949,1.0,0.13729665399228178,0.4293200141056382,False,0.4337413089085955,0.4250257502245314
T00140,Health,150926,"Best Services Ltd,Global Projects Ltd,United Constructions Inc,Royal Infrastructure LTD,United Projects Corp","186177,135604,196422,157010,228569",Global Projects Ltd,135604.50642217242,2025-09-05 15:29:58.932842,West,global projects,"['best services', 'global projects', 'united constructions', 'royal infrastructure', 'united projects']",-0.1015165947406516,0.24977875977873548,0,15092.6,1032693877.0400002,0.17778377262492512,0.04425648584551245,0.05903319224771664,1.0,0.5,0.09367077583836489,0.10778369087123145,0.10176661502111646,0.10063425589555607,False,0.6409261492606662,0.0954842093883883
T00141,Water Supply,177829,"United Projects Corp,Elite Solutions PVT LTD,Prime Constructions LTD","156106,161425,166792",Royal Services Inc,156106.5541751912,2025-10-26 15:29:58.932842,Northeast,royal services,"['united projects', 'elite solutions', 'prime constructions']",-0.12215356226942056,0.10414432576289055,0,17782.9,19031894.0,0.027022602078905753,0.0003992430783751212,0.056640625,1.0,0.5,0.10746996996922635,0.13484302731799847,0.02071220680385924,0.09536109924995481,False,0.9877398156422319,0.04867682587130917
T00142,Transport,944690,"United Projects PVT LTD,United Constructions Inc,Best Services Ltd,Global Engineering Inc","1048823,842283,940099,1449988",United Constructions Inc,1055402.2144151272,2025-07-18 15:29:58.932842,West,united constructions,"['united projects', 'united constructions', 'best services', 'global engineering']",0.1171942271169666,1.793214185064523,1,94469.0,53392072887.6875,0.21589052167867742,0.10431641939519416,0.07317073170731707,0.8997384110705579,0.5,0.997139399133397,0.20947316681671885,0.3059816675873486,0.5486667849360476,False,0.386221830774932,0.5988720737733325
T00143,Energy,6673654,"Best Services Ltd,Prime Constructions LTD,Royal Services Inc,Global Solutions PVT LTD,Royal Infrastructure LTD,Elite Solutions PVT LTD,Elite Services Ltd,Best Projects Ltd","7282194,6724571,6835802,7544894,5439075,6338817,4780048,7228359",Elite Services Ltd,4780048.6354744,2025-06-01 15:29:58.932842,South,elite services,"['best services', 'prime constructions', 'royal services', 'global solutions', 'royal infrastructure', 'elite solutions', 'elite services', 'best projects']",-0.28374341320745733,-1.0361901953463513,0,667365.4,812916938152.0,0.1382486621440799,0.0522910678076794,0.05463728191000919,0.7620430195936976,0.5,0.0,0.0,0.17864548724462548,0.04466137181115637,False,0.18772387706914484,0.3623026832970553
T00144,Education,1320019,"Best Projects PVT LTD,Best Projects Inc","1320019,1320019,1320019,1320019,1320019",Best Projects Inc,984886.5268557544,2025-04-15 15:29:58.932842,South,best projects,"['best projects', 'best projects']",-0.25388458283119075,-0.8254773638142615,0,132001.9,0.0,0.0,0.0,0.04711111111111112,1.0,0.5,0.5254035769647586,0.5250980582111575,0.0917197070904735,0.41687567793242697,False,1.0,0.35497774096175844
T00145,Health,700143,"Crown Solutions LTD,Prime Engineering Inc,Best Projects Ltd,Royal Solutions Inc,Global Constructions Inc,Global Engineering Corp,Global Constructions LTD","863249,868719,694771,676382,835488,797713,510814",Global Constructions LTD,510814.3252492166,2026-01-11 15:29:58.932842,Northeast,global constructions,"['crown solutions', 'prime engineering', 'best projects', 'royal solutions', 'global constructions', 'global engineering', 'global constructions']",-0.2704142935811447,-0.942127015278765,0,70014.3,14597555521.551022,0.16118172045111723,0.10104927917316937,0.05903319224771664,1.0,0.5,0.14718252074053237,0.044416577298663655,0.19209111268351386,0.12244158852162369,False,0.0,0.3069573280746288
T00146,PWD,4579836,"Global Infrastructure PVT LTD,Global Engineering Inc,Prime Projects Inc,Elite Infrastructure PVT LTD,Crown Projects Corp,Royal Solutions Inc,Crown Engineering Inc,Crown Solutions LTD","6035637,5055461,4824938,4102523,4004178,4556489,5790444,5105831",Crown Projects Corp,4004178.8009469695,2024-09-30 15:29:58.932842,Northwest,crown projects,"['global infrastructure', 'global engineering', 'prime projects', 'elite infrastructure', 'crown projects', 'royal solutions', 'crown engineering', 'crown solutions']",-0.12569384559906305,0.07916065709890395,0,457983.60000000003,462713696004.9844,0.13785372749954294,0.03944757436197533,0.05197378448407254,0.5791347155164325,0.5,0.342016595315153,0.16858306542241483,0.06789606252038431,0.21278472665400244,False,0.3158360113226498,0.012805173746070615
